"","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted"
"444",3.714286,3.83,3.598571,3.784286,28088200,3.784286
"445",3.831429,3.838571,3.121429,3.187143,12485900,3.187143
"446",3.132857,3.394286,3.071429,3.248571,13895000,3.248571
"447",3.25,3.442857,3.242857,3.277143,12521600,3.277143
"448",3.187143,3.55,3.088571,3.47,9565500,3.47
"449",3.608571,3.742857,3.555714,3.628571,8341900,3.628571
"450",3.751429,3.762857,3.38,3.434286,9631300,3.434286
"451",3.412857,3.454286,3.215714,3.215714,5328400,3.215714
"452",3.274286,3.372857,3.098571,3.35,9604700,3.35
"453",3.237143,3.481429,3.212857,3.328571,6604500,3.328571
"454",3.434286,3.527143,3.208571,3.4,9104900,3.4
"455",3.357143,3.357143,2.96,2.978571,14900900,2.978571
"456",2.965714,3.04,2.862857,2.957143,12454400,2.957143
"457",2.894286,3.021429,2.868571,2.97,11550700,2.97
"458",2.858571,2.891429,2.694286,2.707143,12054700,2.707143
"459",2.712857,2.817143,2.557143,2.562857,10336200,2.562857
"460",2.62,2.941429,2.578571,2.938571,14797300,2.938571
"461",2.91,3.285714,2.857143,3.108571,10268300,3.108571
"462",3.278571,3.328571,3.127143,3.254286,8499400,3.254286
"463",3.264286,3.638571,3.198571,3.537143,10673600,3.537143
"464",3.502857,3.544286,3.298571,3.337143,9460500,3.337143
"465",3.385714,3.477143,3.285714,3.432857,5430600,3.432857
"466",3.428571,3.442857,3.274286,3.284286,5829600,3.284286
"467",3.212857,3.271429,3.054286,3.068571,6739600,3.068571
"468",3.078571,3.175714,3.037143,3.122857,5490800,3.122857
"469",3.171429,3.24,3.027143,3.075714,3045700,3.075714
"470",3.062857,3.238571,2.975714,3.145714,4465300,3.145714
"471",3.105714,3.137143,2.942857,2.957143,4350500,2.957143
"472",2.934286,3.498571,2.934286,3.48,13511400,3.48
"473",3.415714,3.445714,3.14,3.147143,9055200,3.147143
"474",3.155714,3.157143,3.004286,3.035714,7175700,3.035714
"475",3.061429,3.142857,2.942857,3.064286,6712300,3.064286
"476",3.07,3.155714,2.931429,2.935714,7198100,2.935714
"477",2.892857,2.932857,2.657143,2.674286,12006400,2.674286
"478",2.714286,2.865714,2.604286,2.855714,11310600,2.855714
"479",2.872857,3.241429,2.845714,3.172857,13810300,3.172857
"480",3.142857,3.172857,2.94,3.09,7214200,3.09
"481",3.042857,3.307143,3.042857,3.267143,8019200,3.267143
"482",3.19,3.288571,3.16,3.282857,2781100,3.282857
"483",3.171429,3.257143,3.112857,3.148571,7054600,3.148571
"484",3.198571,3.368571,3.154286,3.315714,6883800,3.315714
"485",3.231429,3.421429,3.218571,3.401429,6189400,3.401429
"486",3.284286,3.492857,3.235714,3.31,6727000,3.31
"487",3.292857,3.631429,3.225714,3.61,9088100,3.61
"488",3.571429,3.678571,3.508571,3.644286,9763600,3.644286
"489",3.598571,4.152857,3.572857,4.012857,17894800,4.012857
"490",4.041429,4.137143,3.961429,4.068571,8979600,4.068571
"491",3.978571,4.157143,3.905714,4.02,12569900,4.02
"492",4.048571,4.108571,3.89,4.072857,5471900,4.072857
"493",3.928571,4.12,3.928571,4.07,4821600,4.07
"494",4.142857,4.25,4.031429,4.092857,9816800,4.092857
"495",4.077143,4.155714,3.987143,4.112857,6004600,4.112857
"496",4.085714,4.13,3.964286,4.034286,5366200,4.034286
"497",4.111429,4.142857,3.902857,3.955714,15471400,3.955714
"498",4.038571,4.042857,3.86,3.988571,8297100,3.988571
"499",3.992857,4.028571,3.831429,3.878571,6005300,3.878571
"500",3.868571,3.947143,3.858571,3.915714,2150400,3.915714
"501",3.875714,4.068571,3.857143,4.065714,2457700,4.065714
"502",4.105714,4.287143,3.928571,3.99,8669500,3.99
"503",4.038571,4.105714,3.987143,4.094286,3313800,4.094286
"504",4.108571,4.337143,4.078571,4.27,6200600,4.27
"505",4.217143,4.357143,4.2,4.267143,6605200,4.267143
"506",4.327143,4.562857,4.302857,4.562857,13044500,4.562857
"507",4.591429,4.75,4.59,4.705714,12065900,4.705714
"508",4.715714,4.734286,4.571429,4.672857,10133900,4.672857
"509",4.618571,4.797143,4.485714,4.735714,8175300,4.735714
"510",4.77,4.77,4.594286,4.608571,5686100,4.608571
"511",4.601429,4.645714,4.428571,4.458571,6524700,4.458571
"512",4.432857,4.53,4.321429,4.42,7823200,4.42
"513",4.362857,4.418571,4.111429,4.22,9045400,4.22
"514",4.182857,4.618571,4.124286,4.517143,7408100,4.517143
"515",4.561429,4.561429,4.321429,4.465714,6655600,4.465714
"516",4.428571,4.487143,4.237143,4.261429,5606300,4.261429
"517",4.325714,4.412857,4.188571,4.384286,8064000,4.384286
"518",4.264286,4.471429,4.208571,4.405714,7172900,4.405714
"519",4.331429,4.425714,4.295714,4.348571,9434600,4.348571
"520",4.342857,4.457143,4.158571,4.307143,15659700,4.307143
"521",4.72,5.05,4.702857,4.974286,60159400,4.974286
"522",4.998571,5.174286,4.987143,5.165714,18397400,5.165714
"523",5.057143,5.414286,5.037143,5.268571,24274600,5.268571
"524",5.135714,5.252857,5.045714,5.162857,18736900,5.162857
"525",5.08,5.371429,5.08,5.278571,15437100,5.278571
"526",5.27,5.318571,5.142857,5.248571,17175200,5.248571
"527",5.285714,5.421429,5.172857,5.264286,14547400,5.264286
"528",5.085714,5.358571,5.085714,5.352857,14248500,5.352857
"529",5.26,5.301429,5.102857,5.285714,21145600,5.285714
"530",5.262857,5.285714,5.131429,5.277143,10991400,5.277143
"531",5.23,5.357143,5.15,5.167143,16384200,5.167143
"532",5.144286,5.211429,4.972857,5.167143,13302100,5.167143
"533",5.242857,5.428571,5.227143,5.418571,20511400,5.418571
"534",5.428571,5.547143,5.378571,5.505714,20008800,5.505714
"535",5.43,5.491429,5.281429,5.317143,15198400,5.317143
"536",5.341429,5.375714,5.185714,5.285714,13208300,5.285714
"537",5.237143,5.48,5.237143,5.298571,14897400,5.298571
"538",5.232857,5.395714,5.222857,5.257143,11410700,5.257143
"539",5.265714,5.274286,5.054286,5.082857,14423500,5.082857
"540",5.088571,5.19,5.057143,5.151429,14244300,5.151429
"541",5.227143,5.307143,5.054286,5.112857,15887900,5.112857
"542",5.072857,5.25,4.985714,5.111429,10766700,5.111429
"543",5.111429,5.257143,5.035714,5.177143,8995700,5.177143
"544",5.057143,5.141429,4.858571,4.907143,15885100,4.907143
"545",4.898571,5.588571,4.872857,5.194286,51740500,5.194286
"546",5.297143,5.458571,5.155714,5.387143,14490000,5.387143
"547",5.245714,5.52,5.24,5.414286,11335100,5.414286
"548",5.497143,5.542857,5.272857,5.454286,8729700,5.454286
"549",5.458571,5.695714,5.434286,5.5,11848900,5.5
"550",5.601429,5.684286,5.457143,5.5,16337300,5.5
"551",5.512857,5.55,5.285714,5.355714,11030600,5.355714
"552",5.258571,5.714286,5.214286,5.708571,14080500,5.708571
"553",5.704286,5.714286,5.54,5.624286,9539600,5.624286
"554",5.668571,5.764286,5.511429,5.522857,12023900,5.522857
"555",5.535714,5.827143,5.444286,5.827143,11903500,5.827143
"556",5.814286,6.064286,5.735714,5.945714,16355500,5.945714
"557",6.064286,6.064286,5.891429,5.93,12115600,5.93
"558",5.972857,6.037143,5.82,5.95,13117300,5.95
"559",5.95,6.2,5.8,6.2,14639800,6.2
"560",6.145714,6.345714,6.135714,6.202857,12205200,6.202857
"561",6.175714,6.257143,5.771429,5.937143,18686500,5.937143
"562",5.958571,6.054286,5.912857,5.964286,14459900,5.964286
"563",5.891429,5.891429,5.63,5.668571,11035500,5.668571
"564",5.644286,6.048571,5.578571,6.004286,19396300,6.004286
"565",6.03,6.281429,5.952857,6.131429,12718300,6.131429
"566",6.111429,6.282857,6.017143,6.124286,10427900,6.124286
"567",6.252857,6.275714,6.141429,6.161429,11048800,6.161429
"568",6.152857,6.264286,6.081429,6.152857,7205800,6.152857
"569",6.141429,6.377143,6.1,6.357143,12506900,6.357143
"570",6.35,6.414286,6.227143,6.242857,8216600,6.242857
"571",6.301429,6.381429,6.274286,6.325714,6576500,6.325714
"572",6.362857,6.712857,6.314286,6.707143,13811000,6.707143
"573",6.707143,7.177143,6.628571,7.06,26653200,7.06
"574",6.947143,6.971429,6.78,6.828571,16957500,6.828571
"575",6.757143,6.808571,6.517143,6.655714,10913000,6.655714
"576",6.678571,6.948571,6.612857,6.895714,9825200,6.895714
"577",6.871429,7.015714,6.787143,6.975714,8985900,6.975714
"578",6.968571,7.101429,6.845714,7.087143,10650500,7.087143
"579",7.062857,7.07,6.397143,6.657143,24563000,6.657143
"580",6.582857,6.831429,6.475714,6.554286,12685400,6.554286
"581",6.54,6.568571,6.215714,6.474286,24576300,6.474286
"582",6.218571,6.262857,6.011429,6.104286,30082500,6.104286
"583",6.277143,6.685714,6.231429,6.624286,29344700,6.624286
"584",6.537143,6.804286,6.428571,6.597143,16545900,6.597143
"585",6.5,6.571429,6.421429,6.461429,17892700,6.461429
"586",6.474286,6.707143,6.451429,6.472857,12247200,6.472857
"587",6.464286,6.485714,6.318571,6.354286,7328300,6.354286
"588",6.36,6.547143,6.307143,6.42,7936600,6.42
"589",6.418571,6.498571,6.357143,6.444286,7007700,6.444286
"590",6.448571,6.495714,5.964286,6.141429,16352000,6.141429
"591",6.077143,6.185714,5.525714,5.71,25173400,5.71
"592",5.717143,5.8,5.398571,5.745714,24913000,5.745714
"593",5.648571,5.714286,5.454286,5.657143,12990600,5.657143
"594",5.664286,5.805714,5.542857,5.761429,13067600,5.761429
"595",5.714286,5.714286,5.262857,5.378571,20459600,5.378571
"596",5.345714,5.362857,5.178571,5.297143,14255500,5.297143
"597",5.378571,5.625714,5.218571,5.5,16576000,5.5
"598",5.57,5.628571,5.43,5.538571,12098100,5.538571
"599",5.588571,5.755714,5.55,5.661429,13829900,5.661429
"600",5.744286,5.971429,5.714286,5.75,15792700,5.75
"601",5.714286,5.805714,5.505714,5.587143,9964500,5.587143
"602",5.65,5.694286,5.514286,5.542857,4261600,5.542857
"603",5.514286,5.772857,5.5,5.727143,8136100,5.727143
"604",5.721429,5.771429,5.551429,5.561429,9294600,5.561429
"605",5.531429,5.61,5.382857,5.505714,8086400,5.505714
"606",5.54,5.655714,5.435714,5.631429,13692000,5.631429
"607",5.712857,5.885714,5.675714,5.848571,9718100,5.848571
"608",5.834286,5.985714,5.73,5.881429,9578100,5.881429
"609",5.84,5.89,5.691429,5.785714,7412300,5.785714
"610",5.764286,5.848571,5.642857,5.815714,9455600,5.815714
"611",5.757143,5.761429,5.521429,5.598571,10232600,5.598571
"612",5.55,5.6,5.432857,5.544286,8421000,5.544286
"613",5.61,5.661429,5.56,5.572857,8010100,5.572857
"614",5.652857,5.655714,5.372857,5.408571,13949600,5.408571
"615",5.4,5.55,5.348571,5.391429,8565200,5.391429
"616",5.361429,5.424286,5.292857,5.405714,7498400,5.405714
"617",5.351429,5.505714,5.292857,5.451429,14079800,5.451429
"618",5.474286,5.504286,5.358571,5.404286,11970000,5.404286
"619",5.642857,5.87,5.588571,5.771429,21534100,5.771429
"620",5.857143,5.94,5.742857,5.901429,12373200,5.901429
"621",5.918571,6.115714,5.917143,5.941429,15915200,5.941429
"622",5.907143,5.907143,5.65,5.792857,12356400,5.792857
"623",5.714286,5.742857,5.574286,5.652857,7968800,5.652857
"624",5.682857,5.745714,5.62,5.655714,8351000,5.655714
"625",5.627143,5.882857,5.591429,5.872857,9097200,5.872857
"626",5.902857,6.097143,5.764286,5.767143,48461000,5.767143
"627",5.797143,5.97,5.742857,5.885714,8628200,5.885714
"628",5.927143,5.968571,5.701429,5.905714,11391800,5.905714
"629",5.94,6.067143,5.78,5.802857,8613500,5.802857
"630",5.845714,5.857143,5.672857,5.702857,7030800,5.702857
"631",5.641429,5.767143,5.594286,5.682857,7912100,5.682857
"632",5.678571,5.75,5.525714,5.542857,7216300,5.542857
"633",5.521429,5.552857,5.418571,5.528571,7617400,5.528571
"634",5.615714,5.734286,5.588571,5.707143,12084100,5.707143
"635",5.625714,5.767143,5.625714,5.724286,5254900,5.724286
"636",5.714286,6.152857,5.694286,6.027143,29690500,6.027143
"637",6.061429,6.221429,5.971429,6.185714,13967800,6.185714
"638",6.258571,6.345714,6.187143,6.344286,9424800,6.344286
"639",6.257143,6.324286,6.161429,6.304286,8621900,6.304286
"640",6.302857,6.375714,6.248571,6.305714,8306200,6.305714
"641",6.358571,6.425714,6.232857,6.402857,9681000,6.402857
"642",6.404286,6.427143,6.191429,6.397143,9128700,6.397143
"643",6.378571,6.547143,6.358571,6.468571,9833600,6.468571
"644",6.547143,6.812857,6.507143,6.637143,20060600,6.637143
"645",6.321429,6.367143,5.984286,6.028571,35719600,6.028571
"646",6.015714,6.04,5.845714,5.957143,15504300,5.957143
"647",5.841429,6.067143,5.821429,6.048571,11682300,6.048571
"648",6.014286,6.174286,6,6.1,8586900,6.1
"649",6.081429,6.304286,6.077143,6.23,10226300,6.23
"650",6.194286,6.348571,6.192857,6.277143,7630000,6.277143
"651",6.335714,6.424286,6.258571,6.424286,8444100,6.424286
"652",6.4,6.414286,6.235714,6.311429,8518300,6.311429
"653",6.338571,6.357143,6.245714,6.33,6419700,6.33
"654",6.285714,6.355714,6.2,6.214286,7716100,6.214286
"655",6.328571,6.457143,6.258571,6.428571,9181200,6.428571
"656",6.411429,6.561429,6.365714,6.542857,7541800,6.542857
"657",6.55,6.617143,6.514286,6.584286,5896100,6.584286
"658",6.585714,6.657143,6.484286,6.611429,6157200,6.611429
"659",6.574286,6.667143,6.445714,6.611429,5263300,6.611429
"660",6.584286,6.594286,6.311429,6.355714,7927500,6.355714
"661",6.255714,6.255714,6.072857,6.158571,6272000,6.158571
"662",6.154286,6.234286,6.124286,6.221429,4278400,6.221429
"663",6.257143,6.535714,6.245714,6.41,9780400,6.41
"664",6.381429,6.514286,6.372857,6.425714,6836900,6.425714
"665",6.487143,6.514286,6.421429,6.442857,8526000,6.442857
"666",6.474286,6.55,6.328571,6.331429,7900900,6.331429
"667",6.402857,6.414286,6.32,6.351429,7168700,6.351429
"668",6.331429,6.394286,6.254286,6.281429,5680500,6.281429
"669",6.241429,6.292857,6.124286,6.25,9686600,6.25
"670",6.361429,6.412857,6.291429,6.317143,7205100,6.317143
"671",6.305714,6.375714,6.174286,6.232857,5678400,6.232857
"672",6.17,6.341429,5.952857,6.021429,10955000,6.021429
"673",5.955714,6.06,5.948571,5.968571,6498100,5.968571
"674",5.901429,5.928571,5.61,5.755714,19494300,5.755714
"675",5.725714,5.877143,5.714286,5.85,8542100,5.85
"676",5.9,5.975714,5.828571,5.925714,7308000,5.925714
"677",5.914286,6.281429,5.914286,6.175714,17747100,6.175714
"678",6.144286,6.392857,6.144286,6.214286,10404100,6.214286
"679",6.251429,6.264286,6.065714,6.094286,6797700,6.094286
"680",6.078571,6.192857,5.982857,6.182857,5656700,6.182857
"681",6.28,6.428571,6.171429,6.424286,10293500,6.424286
"682",6.47,6.714286,6.464286,6.685714,12653200,6.685714
"683",6.615714,6.721429,6.58,6.634286,6533100,6.634286
"684",6.585714,6.78,6.534286,6.771429,12318600,6.771429
"685",6.667143,6.841429,6.654286,6.785714,8175300,6.785714
"686",6.842857,6.885714,6.76,6.818571,6386800,6.818571
"687",6.85,6.855714,6.685714,6.692857,5079900,6.692857
"688",6.735714,6.735714,6.597143,6.66,3733800,6.66
"689",6.614286,6.705714,6.571429,6.608571,4308500,6.608571
"690",6.591429,6.698571,6.502857,6.567143,9012500,6.567143
"691",6.574286,6.744286,6.528571,6.608571,9739800,6.608571
"692",6.687143,6.731429,6.498571,6.595714,6714400,6.595714
"693",6.535714,6.561429,6.331429,6.374286,8479800,6.374286
"694",6.362857,6.547143,6.328571,6.388571,5773600,6.388571
"695",6.428571,6.534286,6.394286,6.488571,8050000,6.488571
"696",6.495714,6.607143,6.494286,6.595714,6304900,6.595714
"697",6.574286,6.66,6.551429,6.607143,3904600,6.607143
"698",6.59,6.702857,6.55,6.577143,6747300,6.577143
"699",6.62,6.702857,6.588571,6.701429,4810400,6.701429
"700",6.711429,6.825714,6.565714,6.58,7390600,6.58
"701",6.58,6.708571,6.562857,6.641429,4514300,6.641429
"702",6.702857,6.87,6.651429,6.867143,7655200,6.867143
"703",6.754286,7.275714,6.754286,7.192857,18520600,7.192857
"704",7.08,7.121429,6.861429,6.998571,8269100,6.998571
"705",7.121429,7.204286,7.01,7.114286,5580400,7.114286
"706",7.227143,7.248571,6.97,6.994286,7756000,6.994286
"707",7.005714,7.07,6.825714,6.835714,6847400,6.835714
"708",6.867143,7.102857,6.794286,7.09,8807400,7.09
"709",7.115714,8.214286,7.104286,7.841429,50787800,7.841429
"710",7.965714,8.107143,7.86,7.881429,11316200,7.881429
"711",7.89,7.918571,7.728571,7.748571,9258900,7.748571
"712",7.827143,7.905714,7.574286,7.648571,11095000,7.648571
"713",7.67,7.907143,7.571429,7.902857,9852500,7.902857
"714",7.858571,7.998571,7.62,7.635714,9387700,7.635714
"715",7.597143,7.768571,7.514286,7.685714,5878600,7.685714
"716",7.595714,7.757143,7.515714,7.678571,10738000,7.678571
"717",7.727143,7.857143,7.714286,7.737143,7728000,7.737143
"718",7.705714,8.118571,7.655714,8.055714,13412700,8.055714
"719",7.851429,8.002857,7.714286,7.98,12005000,7.98
"720",7.948571,8.21,7.928571,8.171429,8535100,8.171429
"721",8.13,8.482857,8.11,8.342857,13188000,8.342857
"722",8.444286,8.555714,8.348571,8.491429,10472000,8.491429
"723",8.492857,8.548571,8.292857,8.312857,5187000,8.312857
"724",8.321429,8.485714,8.218571,8.475714,5477500,8.475714
"725",8.508571,8.625714,8.46,8.494286,8026200,8.494286
"726",8.518571,8.712857,8.43,8.678571,9716700,8.678571
"727",8.687143,8.807143,8.605714,8.732857,6591200,8.732857
"728",8.671429,8.71,8.562857,8.608571,4040400,8.608571
"729",8.518571,8.584286,8.331429,8.567143,7789600,8.567143
"730",8.642857,8.711429,8.58,8.625714,4853100,8.625714
"731",8.345714,8.625714,8.3,8.524286,10400600,8.524286
"732",8.524286,8.551429,8.4,8.46,7613900,8.46
"733",8.187143,8.36,7.815714,8.264286,5754700,8.264286
"734",8.278571,8.402857,8.13,8.375714,9074800,8.375714
"735",8.215714,8.395714,8.101429,8.318571,13823600,8.318571
"736",8.337143,8.542857,8.294286,8.428571,9093700,8.428571
"737",8.441429,8.498571,8.247143,8.284286,8534400,8.284286
"738",8.301429,8.348571,7.871429,8.032857,11601800,8.032857
"739",8.14,8.14,7.928571,7.987143,9392600,7.987143
"740",7.924286,8.017143,7.822857,7.988571,7777700,7.988571
"741",8.01,8.034286,7.844286,7.994286,5146400,7.994286
"742",7.951429,8.164286,7.951429,8.105714,5913600,8.105714
"743",8.118571,8.142857,7.914286,7.957143,5078500,7.957143
"744",8.055714,8.074286,7.93,8.058571,4818800,8.058571
"745",8.022857,8.214286,7.985714,8.131429,5581800,8.131429
"746",8.101429,8.131429,7.812857,7.868571,17007200,7.868571
"747",7.794286,7.831429,7.671429,7.675714,10091200,7.675714
"748",7.701429,7.711429,7.571429,7.61,10441900,7.61
"749",7.604286,7.747143,7.578571,7.708571,6855100,7.708571
"750",7.714286,7.885714,7.63,7.658571,11729200,7.658571
"751",7.735714,8.132857,7.731429,8.121429,10452400,8.121429
"752",8.135714,8.241429,8.075714,8.127143,3035200,8.127143
"753",8.102857,8.285714,8.102857,8.191429,6006000,8.191429
"754",8.26,8.284286,8.134286,8.14,4839100,8.14
"755",8.144286,8.144286,7.892857,7.947143,4637500,7.947143
"756",7.947143,8.011429,7.864286,7.87,5291300,7.87
"757",7.931429,7.961429,7.565714,7.64,17239600,7.64
"758",7.652857,7.657143,7.258571,7.358571,23753100,7.358571
"759",7.361429,7.672857,7.197143,7.617143,23290400,7.617143
"760",7.731429,7.757143,7.462857,7.485714,9955400,7.485714
"761",7.498571,7.742857,7.465714,7.614286,8180900,7.614286
"762",7.66,7.704286,7.528571,7.604286,6783700,7.604286
"763",7.528571,7.582857,7.451429,7.481429,6330100,7.481429
"764",7.612857,7.754286,7.558571,7.708571,14422100,7.708571
"765",7.518571,7.575714,7.27,7.284286,17685500,7.284286
"766",7.245714,7.407143,7.232857,7.278571,13031200,7.278571
"767",7.25,7.382857,7.242857,7.314286,5302500,7.314286
"768",7.265714,7.492857,7.221429,7.32,9685200,7.32
"769",7.217143,7.454286,7.214286,7.312857,8614900,7.312857
"770",7.297143,7.484286,7.214286,7.27,9395400,7.27
"771",7.292857,7.357143,6.931429,7.018571,13791400,7.018571
"772",6.96,7.178571,6.937143,7.135714,11343500,7.135714
"773",7.142857,7.311429,6.992857,7.281429,23347100,7.281429
"774",8.812857,9.121429,8.675714,9.005714,77352800,9.005714
"775",8.962857,9.224286,8.792857,8.892857,24604300,8.892857
"776",8.83,8.981429,8.532857,8.718571,18914000,8.718571
"777",8.707143,8.878571,8.695714,8.835714,10242400,8.835714
"778",8.835714,8.982857,8.761429,8.85,8761200,8.85
"779",8.764286,8.892857,8.59,8.62,11026400,8.62
"780",8.595714,8.715714,8.468571,8.691429,11099200,8.691429
"781",8.705714,8.815714,8.571429,8.7,9346400,8.7
